name,type,municipality,district,region,postalCode,latitude,longitude,slug
Popovo Brdo,Selo,,Zlatibor,Central Serbia,,43.77768,19.48234,popovo-brdo
Kotroman,Selo,,Zlatibor,Central Serbia,,43.76775,19.47065,kotroman
Kalabići,Selo,,Zlatibor,Central Serbia,,43.75984,19.4782,kalabići
Gornji Runjani,Selo,,Macva,Central Serbia,,44.53775,19.27721,gornji-runjani
Paijka,Selo,,Zlatibor,Central Serbia,,43.74639,19.52778,paijka
Križevac,Selo,,Zlatibor,Central Serbia,,43.99471,19.57082,križevac-zlatibor-3
Venzovići,Selo,,Zlatibor,Central Serbia,,43.98548,19.57546,venzovići
Lug,Selo,,Zlatibor,Central Serbia,,43.97195,19.55155,lug-zlatibor
Plijeskovo,Selo,,Zlatibor,Central Serbia,,43.96246,19.56784,plijeskovo
Malo Polje,Selo,,Zlatibor,Central Serbia,,43.74204,19.56573,malo-polje-zlatibor
Mataruge,Selo,,Zlatibor,Central Serbia,,43.27121,19.62724,mataruge-zlatibor-1
Maćevine,Selo,,Zlatibor,Central Serbia,,43.95024,19.55351,maćevine
Lukovo,Selo,,Zlatibor,Central Serbia,,43.95322,19.53278,lukovo-zlatibor
Trčinoga,Selo,,Zlatibor,Central Serbia,,43.74329,19.63449,trčinoga
Zlatibor,Selo,,Zlatibor,Central Serbia,,43.729,19.70029,zlatibor
Mušvete,Selo,,Zlatibor,Central Serbia,,43.74363,19.74992,mušvete-zlatibor-1
Čumići,Selo,,Zlatibor,Central Serbia,,43.73608,19.77018,čumići-zlatibor-1
Velanjci,Selo,,Zlatibor,Central Serbia,,43.73056,19.77583,velanjci
Acimija,Selo,,Zlatibor,Central Serbia,,43.73972,19.78833,acimija
Prodica,Selo,,Zlatibor,Central Serbia,,43.73083,19.79611,prodica
Terzići,Selo,,Zlatibor,Central Serbia,,43.71813,19.7918,terzići-zlatibor
Dabići,Selo,,Zlatibor,Central Serbia,,43.70139,19.78722,dabići
Glišići,Selo,,Zlatibor,Central Serbia,,43.72111,19.75583,glišići
Ðurići,Selo,,Zlatibor,Central Serbia,,43.96789,19.6094,ðurići-zlatibor-3
Nedići,Selo,,Zlatibor,Central Serbia,,43.97326,19.63054,nedići-zlatibor-1
Drajići,Selo,,Zlatibor,Central Serbia,,43.95918,19.63756,drajići
Pejići,Selo,,Zlatibor,Central Serbia,,43.95618,19.65894,pejići-zlatibor-1
Nikolići,Selo,,Zlatibor,Central Serbia,,43.94181,19.65383,nikolići-zlatibor-5
Matići,Selo,,Zlatibor,Central Serbia,,43.96251,19.65885,matići-zlatibor-6
Burmazi,Selo,,Zlatibor,Central Serbia,,43.97456,19.65886,burmazi-zlatibor
Vojcići,Selo,,Zlatibor,Central Serbia,,43.98667,19.6625,vojcići
Čolići,Selo,,Zlatibor,Central Serbia,,43.99417,19.67139,čolići-zlatibor
Mala,Selo,,Zlatibor,Central Serbia,,43.99722,19.64694,mala-zlatibor-2
Pantelići,Selo,,Zlatibor,Central Serbia,,43.97833,19.67444,pantelići-zlatibor-1
Kuzmanovići,Selo,,Zlatibor,Central Serbia,,43.98616,19.69437,kuzmanovići
Vojići,Selo,,Zlatibor,Central Serbia,,43.98889,19.68611,vojići-zlatibor-2
Kostojevići,Selo,,Zlatibor,Central Serbia,,44,19.69472,kostojevići-zlatibor-3
Ðozići,Selo,,Zlatibor,Central Serbia,,43.995,19.70898,ðozići
Kokošica,Selo,,Zlatibor,Central Serbia,,43.97784,19.68301,kokošica
Lazići,Selo,,Zlatibor,Central Serbia,,43.97186,19.68849,lazići-zlatibor-2
Petronijevići,Selo,,Zlatibor,Central Serbia,,43.96639,19.67861,petronijevići-zlatibor-1
Ignjatovići,Selo,,Zlatibor,Central Serbia,,43.97245,19.73126,ignjatovići-zlatibor
Mednik,Selo,,Zlatibor,Central Serbia,,43.98667,19.70861,mednik
Mladenovići,Selo,,Zlatibor,Central Serbia,,43.98639,19.73,mladenovići-zlatibor-1
Brezovac,Selo,,Zlatibor,Central Serbia,,43.68293,19.52958,brezovac-zlatibor
Cerje,Selo,,Zlatibor,Central Serbia,,43.97718,19.74434,cerje-zlatibor
Konder,Selo,,Zlatibor,Central Serbia,,43.95275,19.75807,konder
Vučjak,Selo,,Zlatibor,Central Serbia,,43.68833,19.59083,vučjak
Potočari,Selo,,Zlatibor,Central Serbia,,43.94954,19.73874,potočari-zlatibor-2
Blagojevići,Selo,,Zlatibor,Central Serbia,,43.94639,19.70642,blagojevići-zlatibor-2
Jankovići,Selo,,Zlatibor,Central Serbia,,43.94175,19.73726,jankovići-zlatibor-1
Paunovići,Selo,,Zlatibor,Central Serbia,,43.93217,19.74618,paunovići-zlatibor
Lukići,Selo,,Zlatibor,Central Serbia,,43.93265,19.71911,lukići-zlatibor-1
Lekići,Selo,,Zlatibor,Central Serbia,,43.92981,19.73027,lekići-zlatibor-1
Čamići,Selo,,Zlatibor,Central Serbia,,43.92785,19.75969,čamići
Strmečica,Selo,,Zlatibor,Central Serbia,,43.65729,19.54313,strmečica
Rasadnik,Selo,,Zlatibor,Central Serbia,,43.92344,19.79115,rasadnik-zlatibor
Grujčići,Selo,,Zlatibor,Central Serbia,,43.92037,19.71261,grujčići
Rakići,Selo,,Zlatibor,Central Serbia,,43.91715,19.72869,rakići-zlatibor
Jeftovići,Selo,,Zlatibor,Central Serbia,,43.91761,19.77274,jeftovići
Panići,Selo,,Zlatibor,Central Serbia,,43.9239,19.69748,panići-zlatibor-1
Joksići,Selo,,Zlatibor,Central Serbia,,43.92796,19.69841,joksići
Lukići,Selo,,Zlatibor,Central Serbia,,43.93615,19.68233,lukići-zlatibor-2
Dukanići,Selo,,Zlatibor,Central Serbia,,43.94535,19.67145,dukanići
Čitluk,Selo,,Zlatibor,Central Serbia,,43.96111,19.68075,čitluk-zlatibor-3
Miljevina,Selo,,Zlatibor,Central Serbia,,43.93628,19.65184,miljevina
Plošćari,Selo,,Zlatibor,Central Serbia,,43.92842,19.65426,plošćari
Jankovići,Selo,,Zlatibor,Central Serbia,,43.92326,19.64672,jankovići-zlatibor-2
Veliko Pacadžije,Selo,,Zlatibor,Central Serbia,,43.94528,19.64139,veliko-pacadžije
Tornik,Selo,,Zlatibor,Central Serbia,,43.65667,19.62611,tornik-zlatibor
Penezi,Selo,,Zlatibor,Central Serbia,,43.64944,19.62056,penezi
Jojći,Selo,,Zlatibor,Central Serbia,,43.94049,19.62588,jojći
Potočari,Selo,,Zlatibor,Central Serbia,,43.93382,19.63393,potočari-zlatibor-3
Donji Stuparevići,Selo,,Zlatibor,Central Serbia,,43.93444,19.62278,donji-stuparevići
Jarevići,Selo,,Zlatibor,Central Serbia,,43.93315,19.61138,jarevići
Stamenići,Selo,,Zlatibor,Central Serbia,,43.93317,19.59679,stamenići-zlatibor-1
Dračinovci,Selo,,Zlatibor,Central Serbia,,43.92171,19.60044,dračinovci
Prlo,Selo,,Zlatibor,Central Serbia,,43.94142,19.59654,prlo
Dugandžije,Selo,,Zlatibor,Central Serbia,,43.93348,19.58399,dugandžije
Cigla,Selo,,Zlatibor,Central Serbia,,43.63844,19.52628,cigla
Kolari,Selo,,Zlatibor,Central Serbia,,43.94736,19.57724,kolari-zlatibor
Popovići,Selo,,Zlatibor,Central Serbia,,43.61944,19.565,popovići-zlatibor-3
Mala Reka,Selo,,Zlatibor,Central Serbia,,43.94165,19.56886,mala-reka-zlatibor
Ljobojevici,Selo,,Zlatibor,Central Serbia,,43.61931,19.54959,ljobojevici
Ograđenica,Selo,,Zlatibor,Central Serbia,,43.63556,19.63389,ograđenica
Omar,Selo,,Zlatibor,Central Serbia,,43.62333,19.64222,omar-zlatibor-1
Dućići,Selo,,Zlatibor,Central Serbia,,43.62556,19.66639,dućići
Točkovica,Selo,,Zlatibor,Central Serbia,,43.62778,19.6975,točkovica
Vodice,Selo,,Zlatibor,Central Serbia,,43.63425,19.71896,vodice-zlatibor-1
Dacovici,Selo,,Zlatibor,Central Serbia,,43.62472,19.79889,dacovici
Suljagići,Selo,,Zlatibor,Central Serbia,,43.60806,19.735,suljagići
Donje Selo,Selo,,Zlatibor,Central Serbia,,43.60556,19.68306,donje-selo-zlatibor-2
Ziokovici,Selo,,Zlatibor,Central Serbia,,43.61083,19.60306,ziokovici
Jelab,Selo,,Zlatibor,Central Serbia,,43.61194,19.50389,jelab
Velika Rasnica,Selo,,Zlatibor,Central Serbia,,43.58373,19.72701,velika-rasnica
Tusto Brdo,Selo,,Zlatibor,Central Serbia,,43.59278,19.71667,tusto-brdo
Bambaci,Selo,,Zlatibor,Central Serbia,,43.92747,19.56883,bambaci
Osredak,Selo,,Zlatibor,Central Serbia,,43.92808,19.55076,osredak-zlatibor
Jasikovice,Selo,,Zlatibor,Central Serbia,,43.90258,19.56915,jasikovice
Vrba,Selo,,Zlatibor,Central Serbia,,43.91686,19.57242,vrba-zlatibor-1
Ilijaševići,Selo,,Zlatibor,Central Serbia,,43.919,19.55106,ilijaševići
Donja Koprivna,Selo,,Zlatibor,Central Serbia,,43.925,19.5275,donja-koprivna
Bare,Selo,,Zlatibor,Central Serbia,,43.89806,19.55778,bare-zlatibor-6
Ravan,Selo,,Zlatibor,Central Serbia,,43.9093,19.595,ravan-zlatibor-4
Podgrad,Selo,,Zlatibor,Central Serbia,,43.90377,19.60102,podgrad
Lipa,Selo,,Zlatibor,Central Serbia,,43.90112,19.61241,lipa-zlatibor-1
Kulina,Selo,,Zlatibor,Central Serbia,,43.90141,19.6087,kulina-zlatibor-1
Oblik,Selo,,Zlatibor,Central Serbia,,43.91067,19.60891,oblik
Pakline,Selo,,Zlatibor,Central Serbia,,43.9094,19.62519,pakline
Pepelj,Selo,,Zlatibor,Central Serbia,,43.91335,19.64093,pepelj
Grašlovići,Selo,,Zlatibor,Central Serbia,,43.91778,19.68344,grašlovići
Ćosići,Selo,,Zlatibor,Central Serbia,,43.91337,19.7608,ćosići-zlatibor-1
Štitari,Selo,,Zlatibor,Central Serbia,,43.90568,19.77722,štitari-zlatibor
Kneževići,Selo,,Zlatibor,Central Serbia,,43.89778,19.78389,kneževići-zlatibor-1
Dubci,Selo,,Zlatibor,Central Serbia,,43.88592,19.78616,dubci-zlatibor
Bakračlići,Selo,,Zlatibor,Central Serbia,,43.88389,19.785,bakračlići
Podstenjica,Selo,,Zlatibor,Central Serbia,,43.88161,19.75428,podstenjica
Ševarija,Selo,,Zlatibor,Central Serbia,,43.88874,19.75748,ševarija
Rabrenovac,Selo,,Zlatibor,Central Serbia,,43.5975,19.51194,rabrenovac
Borjanice,Selo,,Zlatibor,Central Serbia,,43.58721,19.53591,borjanice
Luniće,Selo,,Zlatibor,Central Serbia,,43.58829,19.55932,luniće
Vrela,Selo,,Zlatibor,Central Serbia,,43.87308,19.77272,vrela-zlatibor-1
Utrina,Selo,,Zlatibor,Central Serbia,,43.87046,19.75546,utrina
Gruicici,Selo,,Zlatibor,Central Serbia,,43.58778,19.76222,gruicici
Kula,Selo,,Zlatibor,Central Serbia,,43.85929,19.77152,kula-zlatibor-2
Perišići,Selo,,Zlatibor,Central Serbia,,43.56974,19.77269,perišići-zlatibor-1
Perišići,Selo,,Zlatibor,Central Serbia,,43.86012,19.75108,perišići-zlatibor-2
Trnava,Selo,,Zlatibor,Central Serbia,,43.8485,19.7563,trnava-zlatibor-3
Tupaje,Selo,,Zlatibor,Central Serbia,,43.86877,19.72935,tupaje
Starčevići,Selo,,Zlatibor,Central Serbia,,43.89602,19.75963,starčevići-zlatibor-1
Grab,Selo,,Zlatibor,Central Serbia,,43.90025,19.76403,grab-zlatibor
Mala Rasnica,Selo,,Zlatibor,Central Serbia,,43.57806,19.74333,mala-rasnica
Grebačevići,Selo,,Zlatibor,Central Serbia,,43.90078,19.72274,grebačevići
Gloginjići,Selo,,Zlatibor,Central Serbia,,43.9038,19.72132,gloginjići
Bukvića Mehana,Selo,,Zlatibor,Central Serbia,,43.88972,19.72028,bukvića-mehana
Dolovi,Selo,,Zlatibor,Central Serbia,,43.88801,19.7275,dolovi-zlatibor-3
Kuvelići,Selo,,Zlatibor,Central Serbia,,43.87395,19.73232,kuvelići
Kutlovac,Selo,,Zlatibor,Central Serbia,,43.57113,19.56352,kutlovac-zlatibor
Mitrašinovići,Selo,,Zlatibor,Central Serbia,,43.86162,19.72245,mitrašinovići
Jabuke,Selo,,Zlatibor,Central Serbia,,43.57439,19.58028,jabuke-zlatibor-2
Dubrava,Selo,,Zlatibor,Central Serbia,,43.56889,19.61306,dubrava-zlatibor
Krstonjevići,Selo,,Zlatibor,Central Serbia,,43.85884,19.7212,krstonjevići
Pešići,Selo,,Zlatibor,Central Serbia,,43.56778,19.60556,pešići-zlatibor
Sloniči,Selo,,Zlatibor,Central Serbia,,43.57222,19.605,sloniči
Stamenići,Selo,,Zlatibor,Central Serbia,,43.85806,19.72556,stamenići-zlatibor-2
Vucyinice,Selo,,Zlatibor,Central Serbia,,43.56639,19.58333,vucyinice
Goduša,Selo,,Zlatibor,Central Serbia,,43.58306,19.5425,goduša
Ðuričići,Selo,,Zlatibor,Central Serbia,,43.56299,19.56916,ðuričići-zlatibor-1
Kljajići,Selo,,Zlatibor,Central Serbia,,43.8815,19.7052,kljajići
Kialovac,Selo,,Zlatibor,Central Serbia,,43.56667,19.55889,kialovac
Poyice,Selo,,Zlatibor,Central Serbia,,43.5625,19.54639,poyice
Ðurići,Selo,,Zlatibor,Central Serbia,,43.87838,19.70127,ðurići-zlatibor-4
Rogići,Selo,,Zlatibor,Central Serbia,,43.88532,19.69163,rogići
Međani,Selo,,Zlatibor,Central Serbia,,43.35306,19.80111,međani-zlatibor-2
Gradiberine,Selo,,Zlatibor,Central Serbia,,43.56332,19.50848,gradiberine
Bare,Selo,,Zlatibor,Central Serbia,,43.54966,19.52489,bare-zlatibor-7
Ravna Livada,Selo,,Zlatibor,Central Serbia,,43.54557,19.53261,ravna-livada
Ročnjak,Selo,,Zlatibor,Central Serbia,,43.86408,19.68387,ročnjak
Delići,Selo,,Zlatibor,Central Serbia,,43.8734,19.68693,delići-zlatibor-3
Ćosići,Selo,,Zlatibor,Central Serbia,,43.87633,19.68337,ćosići-zlatibor-2
Kostići,Selo,,Zlatibor,Central Serbia,,43.88172,19.66897,kostići-zlatibor
Pear,Selo,,Zlatibor,Central Serbia,,43.88127,19.64637,pear
Jelisavčići,Selo,,Zlatibor,Central Serbia,,43.88057,19.66279,jelisavčići
Acimovići,Selo,,Zlatibor,Central Serbia,,43.88282,19.6561,acimovići
Stanojčići,Selo,,Zlatibor,Central Serbia,,43.88472,19.64028,stanojčići-zlatibor
Keserovina,Selo,,Zlatibor,Central Serbia,,43.86944,19.67583,keserovina
Markovići,Selo,,Zlatibor,Central Serbia,,43.89833,19.66944,markovići-zlatibor-4
Omar,Selo,,Zlatibor,Central Serbia,,43.84733,19.66076,omar-zlatibor-2
Potok,Selo,,Zlatibor,Central Serbia,,43.55333,19.51194,potok-zlatibor-1
Preoil,Selo,,Zlatibor,Central Serbia,,43.54778,19.5025,preoil
Banja,Selo,,Zlatibor,Central Serbia,,43.85119,19.67626,banja-zlatibor-2
Lazići,Selo,,Zlatibor,Central Serbia,,43.86289,19.65196,lazići-zlatibor-3
Ljubičići,Selo,,Zlatibor,Central Serbia,,43.88319,19.60988,ljubičići-zlatibor
Šanik,Selo,,Zlatibor,Central Serbia,,43.89244,19.61885,šanik
Učljivica,Selo,,Zlatibor,Central Serbia,,43.55361,19.58556,učljivica
Filipovići,Selo,,Zlatibor,Central Serbia,,43.8875,19.6225,filipovići-zlatibor-3
Cikote,Selo,,Zlatibor,Central Serbia,,43.55265,19.56921,cikote-zlatibor-2
Pribojska Banja,Selo,,Zlatibor,Central Serbia,,43.54617,19.56856,pribojska-banja
Moljkovići,Selo,,Zlatibor,Central Serbia,,43.86417,19.59889,moljkovići
Gračanica,Selo,,Zlatibor,Central Serbia,,43.55694,19.59401,gračanica-zlatibor-2
Jelača,Selo,,Zlatibor,Central Serbia,,43.55501,19.62299,jelača
Donja Kosatica,Selo,,Zlatibor,Central Serbia,,43.38356,19.72893,donja-kosatica
Krstače,Selo,,Zlatibor,Central Serbia,,43.54722,19.65694,krstače
Trešnjica,Selo,,Zlatibor,Central Serbia,,43.53969,19.64459,trešnjica-zlatibor
Lovnica,Selo,,Zlatibor,Central Serbia,,43.55472,19.67222,lovnica
Osoje,Selo,,Zlatibor,Central Serbia,,43.53028,19.69194,osoje-zlatibor-2
Klak,Selo,,Zlatibor,Central Serbia,,43.54972,19.7175,klak
Seništa,Selo,,Zlatibor,Central Serbia,,43.54253,19.75071,seništa
Ljubojevići,Selo,,Zlatibor,Central Serbia,,43.54972,19.74472,ljubojevići-zlatibor-1
Selaci,Selo,,Zlatibor,Central Serbia,,43.54202,19.76713,selaci-zlatibor
Mutandžići,Selo,,Zlatibor,Central Serbia,,43.53811,19.74227,mutandžići
Volijak,Selo,,Zlatibor,Central Serbia,,43.53472,19.78963,volijak
Stanići,Selo,,Zlatibor,Central Serbia,,43.86,19.58389,stanići-zlatibor-1
Tomiće,Selo,,Zlatibor,Central Serbia,,43.85028,19.59833,tomiće
Popovići,Selo,,Zlatibor,Central Serbia,,43.8475,19.60583,popovići-zlatibor-4
Resimići,Selo,,Zlatibor,Central Serbia,,43.83028,19.56833,resimići-zlatibor
Zapolje,Selo,,Zlatibor,Central Serbia,,43.51727,19.77447,zapolje
Bakalovina,Selo,,Zlatibor,Central Serbia,,43.50528,19.77,bakalovina-zlatibor-1
Durdići,Selo,,Zlatibor,Central Serbia,,43.84306,19.57556,durdići
Stamenići,Selo,,Zlatibor,Central Serbia,,43.83278,19.59028,stamenići-zlatibor-3
Čolovino,Selo,,Zlatibor,Central Serbia,,43.52107,19.75787,čolovino
Podkraj,Selo,,Zlatibor,Central Serbia,,43.50694,19.74194,podkraj
Ravnava,Selo,,Zlatibor,Central Serbia,,43.51306,19.71278,ravnava
Gordići,Selo,,Zlatibor,Central Serbia,,43.50667,19.70417,gordići-zlatibor-1
Kula,Selo,,Zlatibor,Central Serbia,,43.51601,19.66492,kula-zlatibor-3
Vitkovac,Selo,,Zlatibor,Central Serbia,,43.51695,19.64363,vitkovac-zlatibor
Glavonjići,Selo,,Zlatibor,Central Serbia,,43.51,19.68139,glavonjići
Saračevina,Selo,,Zlatibor,Central Serbia,,43.52781,19.63164,saračevina
Druglići,Selo,,Zlatibor,Central Serbia,,43.50841,19.61159,druglići
Ðurovac,Selo,,Zlatibor,Central Serbia,,43.5175,19.6325,ðurovac
Pribojskecelice,Selo,,Zlatibor,Central Serbia,,43.51278,19.62444,pribojskecelice
Pod,Selo,,Zlatibor,Central Serbia,,43.53166,19.65846,pod-zlatibor-1
Suvo Polje,Selo,,Zlatibor,Central Serbia,,43.53417,19.57941,suvo-polje-zlatibor
Košnice,Selo,,Zlatibor,Central Serbia,,43.50683,19.57447,košnice
Kalafati,Selo,,Zlatibor,Central Serbia,,43.52044,19.56873,kalafati
Smrekovac,Selo,,Zlatibor,Central Serbia,,43.51306,19.55917,smrekovac
Zgarete,Selo,,Zlatibor,Central Serbia,,43.52778,19.53528,zgarete
Omar,Selo,,Zlatibor,Central Serbia,,43.53778,19.52694,omar-zlatibor-3
Zarkovina,Selo,,Zlatibor,Central Serbia,,43.53083,19.54722,zarkovina
Trnovica,Selo,,Zlatibor,Central Serbia,,43.55271,19.52467,trnovica
Gluščevići,Selo,,Zlatibor,Central Serbia,,43.27722,19.54124,gluščevići
Bukovac,Selo,,Zlatibor,Central Serbia,,43.52056,19.50639,bukovac-zlatibor
Grabovica,Selo,,Zlatibor,Central Serbia,,43.52678,19.5032,grabovica-zlatibor-1
Salipioi,Selo,,Zlatibor,Central Serbia,,43.51139,19.50056,salipioi
Kijanovići,Selo,,Zlatibor,Central Serbia,,43.28308,19.56314,kijanovići
Kleče,Selo,,Zlatibor,Central Serbia,,43.28111,19.56583,kleče-zlatibor
Duge Njive,Selo,,Zlatibor,Central Serbia,,43.30707,19.56091,duge-njive
Potpeć,Selo,,Zlatibor,Central Serbia,,43.52222,19.595,potpeć
Glumci,Selo,,Zlatibor,Central Serbia,,43.72427,19.83305,glumci
Koritnica,Selo,,Zlatibor,Central Serbia,,43.29917,19.56667,koritnica
Vrane,Selo,,Zlatibor,Central Serbia,,43.74866,19.91326,vrane-zlatibor-2
Koliševica,Selo,,Zlatibor,Central Serbia,,43.74505,19.89533,koliševica
Brđani,Selo,,Zlatibor,Central Serbia,,43.73461,19.95421,brđani-zlatibor-1
Goločevina,Selo,,Zlatibor,Central Serbia,,43.32142,19.55512,goločevina
Proplanci,Selo,,Zlatibor,Central Serbia,,43.74791,19.97722,proplanci
Vlaka,Selo,,Zlatibor,Central Serbia,,43.33616,19.50855,vlaka
Sadovine,Selo,,Zlatibor,Central Serbia,,43.71073,19.99361,sadovine
Polakovina,Selo,,Zlatibor,Central Serbia,,43.34,19.55194,polakovina
Gornja Kruščica,Selo,,Zlatibor,Central Serbia,,43.70258,19.97669,gornja-kruščica
Mala,Selo,,Zlatibor,Central Serbia,,43.70379,19.95165,mala-zlatibor-3
Gureši,Selo,,Zlatibor,Central Serbia,,43.6951,19.92969,gureši
Mitrići,Selo,,Zlatibor,Central Serbia,,43.68924,19.92121,mitrići-zlatibor
Čumići,Selo,,Zlatibor,Central Serbia,,43.69045,19.80789,čumići-zlatibor-2
Junčevići,Selo,,Zlatibor,Central Serbia,,43.3482,19.51694,junčevići
Obradovići,Selo,,Zlatibor,Central Serbia,,43.68256,19.83439,obradovići-zlatibor-2
Dolina,Selo,,Zlatibor,Central Serbia,,43.35278,19.53861,dolina-zlatibor-2
Kula,Selo,,Zlatibor,Central Serbia,,43.34852,19.55137,kula-zlatibor-4
Brdo,Selo,,Zlatibor,Central Serbia,,43.67559,19.90301,brdo-zlatibor-1
Velimiri,Selo,,Zlatibor,Central Serbia,,43.67998,19.9249,velimiri
Rikavce,Selo,,Zlatibor,Central Serbia,,43.36472,19.5625,rikavce
Vranovina,Selo,,Zlatibor,Central Serbia,,43.68665,19.98264,vranovina-zlatibor-2
Moravča,Selo,,Zlatibor,Central Serbia,,43.66601,19.96472,moravča
Čauševići,Selo,,Zlatibor,Central Serbia,,43.37216,19.58075,čauševići
Lukići,Selo,,Zlatibor,Central Serbia,,43.67684,19.97329,lukići-zlatibor-3
Razložina,Selo,,Zlatibor,Central Serbia,,43.67225,19.95269,razložina
Miletići,Selo,,Zlatibor,Central Serbia,,43.65986,19.95149,miletići
Kovačevići,Selo,,Zlatibor,Central Serbia,,43.65013,19.93453,kovačevići-zlatibor-3
Gordići,Selo,,Zlatibor,Central Serbia,,43.66058,19.92197,gordići-zlatibor-2
Vladaje,Selo,,Zlatibor,Central Serbia,,43.66302,19.84534,vladaje
Krejovići,Selo,,Zlatibor,Central Serbia,,43.65555,19.85746,krejovići
Smiljanići,Selo,,Zlatibor,Central Serbia,,43.6319,19.86098,smiljanići-zlatibor
Zborište,Selo,,Zlatibor,Central Serbia,,43.63387,19.93004,zborište
Nikolići,Selo,,Zlatibor,Central Serbia,,43.63403,19.94847,nikolići-zlatibor-6
Čubraci,Selo,,Zlatibor,Central Serbia,,43.61697,19.89429,čubraci
Žunići,Selo,,Zlatibor,Central Serbia,,43.61311,19.84178,žunići-zlatibor-1
Straža,Selo,,Zlatibor,Central Serbia,,43.59648,19.84604,straža-zlatibor
Lazovići,Selo,,Zlatibor,Central Serbia,,43.60495,19.88193,lazovići-zlatibor
Sarići,Selo,,Zlatibor,Central Serbia,,43.61139,19.94082,sarići-zlatibor
Živanovići,Selo,,Zlatibor,Central Serbia,,43.93452,19.53429,živanovići-zlatibor
Boranja,Selo,,Zlatibor,Central Serbia,,43.94742,19.54346,boranja
Šljivovica,Selo,,Zlatibor,Central Serbia,,43.90194,19.5125,šljivovica-zlatibor-2
Iglići,Selo,,Zlatibor,Central Serbia,,43.89833,19.58194,iglići
Omar,Selo,,Zlatibor,Central Serbia,,43.89833,19.59083,omar-zlatibor-4
Tarabići,Selo,,Zlatibor,Central Serbia,,43.86917,19.56889,tarabići
Jankovići,Selo,,Zlatibor,Central Serbia,,43.87444,19.59028,jankovići-zlatibor-3
Milosavljevići,Selo,,Zlatibor,Central Serbia,,43.8625,19.57333,milosavljevići-zlatibor
Bešlići,Selo,,Zlatibor,Central Serbia,,43.84667,19.56306,bešlići
Čulići,Selo,,Zlatibor,Central Serbia,,43.84306,19.55361,čulići
Panići,Selo,,Zlatibor,Central Serbia,,43.83944,19.55083,panići-zlatibor-2
Ðokici,Selo,,Zlatibor,Central Serbia,,43.83639,19.54667,ðokici
Zasok,Selo,,Zlatibor,Central Serbia,,43.38843,19.55291,zasok
Gornje Babine,Selo,,Zlatibor,Central Serbia,,43.43269,19.48235,gornje-babine-zlatibor-1
Donje Babine,Selo,,Zlatibor,Central Serbia,,43.40607,19.54554,donje-babine
Erići,Selo,,Zlatibor,Central Serbia,,43.82806,19.58444,erići-zlatibor-2
Rogušje,Selo,,Zlatibor,Central Serbia,,43.40752,19.56423,rogušje
Bogdanovići,Selo,,Zlatibor,Central Serbia,,43.82222,19.5925,bogdanovići-zlatibor-3
Selaći,Selo,,Zlatibor,Central Serbia,,43.82861,19.59611,selaći
Prljci,Selo,,Zlatibor,Central Serbia,,43.4242,19.52875,prljci
Dosudovići,Selo,,Zlatibor,Central Serbia,,43.41972,19.55167,dosudovići
Tovarnica,Selo,,Zlatibor,Central Serbia,,43.42722,19.56611,tovarnica-zlatibor-1
Gradina,Selo,,Zlatibor,Central Serbia,,43.43944,19.50889,gradina-zlatibor-1
Šerbetovac,Selo,,Zlatibor,Central Serbia,,43.43278,19.53083,šerbetovac
Kukavice,Selo,,Zlatibor,Central Serbia,,43.44389,19.54889,kukavice-zlatibor
